ticker,price,history_days,ret_5,ret_10,ret_20,ret_60,ret_120,ret_252,above_ma_20,above_ma_60,above_ma_120,avg_turnover_20,volume_ratio_5,volume_ratio_20,breakout_60,distance_to_high_60,breakout_120,momentum_shift_5_20,momentum_shift_20_60,volatility_20,max_drawdown_60,ignition_short_momentum,ignition_volume,ignition_shift,ignition_price_position,late_chase_penalty,ignition_score,volume_surge_flag,early_price_flag,early_stage_flag,near_high_flag,not_extended_flag,momentum_shift_flag,breakout_flag,ignition_qualified,ignition_signal_count,code,name,market,lot_cost
6207.TWO,113.5,486,0.013392857142857206,0.09134615384615374,0.10194174757281549,-0.2622069331760081,1.1963202520191696,0.7381827953848401,0.043918142101632585,-0.0274694298945799,0.09752832213256002,613615439.25,0.8580735248789636,1.2866702880514662,-0.2919936455540294,-0.2919936455540294,-0.3112445862964235,-0.012092579750346666,0.18934405863148485,0.6622059300412311,-0.45854666320198967,77.4909529553679,67.31001206272617,56.924004825090464,13.872135102533173,0.0,59.75211097708082,False,True,True,False,True,False,False,False,3,6207,雷科,TPEx,113500.0
8054.TWO,83.5,486,0.014580764322542183,0.042446961181620946,0.043749999999999956,-0.35769230769230764,-0.16416417693077334,-0.16332667889102548,0.01414951302297851,-0.06555674941407041,-0.140687271094733,50469376.88634567,0.8541832507906282,0.644864009978157,-0.35769230769230764,-0.35769230769230764,-0.38827838827838823,0.0036432643225421946,0.16298076923076915,0.30691186782387414,-0.3903225929506363,71.35705669481302,66.70687575392039,68.86007237635705,7.237635705669482,0.0,59.719843184559714,False,True,True,False,True,True,False,False,4,8054,安國,TPEx,83500.0
6672.TW,293.5,486,-0.018394648829431426,0.11596958174904937,0.02086956521739136,0.013816925734024155,1.281081500317291,1.7145901194325233,0.03181578484795233,0.10189907080061311,0.2626254225045761,1391780903.15,0.9784957698917621,1.155136990466709,-0.06825396825396823,-0.06825396825396823,-0.06825396825396823,-0.023612040133779266,0.016263923306049977,0.6247659980473113,-0.42539682539682544,58.667068757539205,75.15078407720145,34.76477683956574,72.49698431845597,0.0,59.71109770808202,False,True,True,False,True,False,False,False,3,6672,騰輝電子-KY,TWSE,293500.0
6405.TW,41.349998474121094,486,0.054846879319816244,0.054846879319816244,0.06572163111345808,-0.36676881253211535,0.34910274025327714,0.6539999389648437,0.05162762954954925,-0.04953457383406601,-0.16705838360395375,20535851.52517395,0.5967139173638143,0.827968003413314,-0.36676881253211535,-0.36676881253211535,-0.4895061916775174,0.038416471541451724,0.18797790195749653,0.6622763498414923,-0.4822580891270791,82.6357056694813,38.841978287092886,89.10132689987938,6.393244873341375,0.0,59.6776236429433,False,True,True,False,True,True,False,False,4,6405,悅城,TWSE,41349.998474121094
6937.TW,291.0,486,-0.016891891891891886,0.046762589928057485,0.0898876404494382,0.08152095689800953,0.13172685796362016,0.36706261665045803,0.03063573578891443,0.06779053773181132,0.029938435574409894,133407802.675,0.8389957229084958,1.025069963754708,-0.016891891891891886,-0.016891891891891886,-0.16770581010244334,-0.039363802004251436,0.0627139881501017,0.4311256373766313,-0.1924398625429553,59.42098914354644,65.13872135102532,35.95295536791315,88.7816646562123,0.0,59.67340168878166,False,True,True,True,True,False,False,False,4,6937,天虹,TWSE,291000.0
6533.TW,251.5,486,0.022357723577235866,-0.02257222317961438,0.024439918533604832,0.24197530864197536,0.40896358543417377,-0.14745762711864407,0.0030576750385669094,0.09046235975235217,0.1231369388870398,359931292.59680176,0.7802009134416932,0.9368325218675679,-0.06505576208178443,-0.06505576208178443,-0.06505576208178443,0.016247743943834658,-0.05621851768038695,0.5494195829651044,-0.16542750929368033,58.06393244873342,59.95174909529554,52.90711700844391,73.58262967430639,0.0,59.668878166465625,False,True,True,False,True,True,False,False,4,6533,晶心科,TWSE,251500.0
6005.TW,31.299999237060547,486,-0.009493706986949957,-0.03245747408305166,0.03130144460132667,-0.0752436427915083,0.25896658680273466,0.6018102073902323,-0.007373371558577868,0.010029540506583334,0.0463838176155662,175260684.63860855,1.277238409384485,0.5925874794458241,-0.0752436427915083,-0.0752436427915083,-0.20353946136284895,-0.017319068137281624,0.05638265886516276,0.24275530401555206,-0.14824457509343558,41.718938480096504,85.6453558504222,43.57659831121833,70.08443908323281,0.0,59.61610373944512,False,True,True,False,True,False,False,False,3,6005,群益證,TWSE,31299.999237060547
2753.TW,178.5,486,0.002808988764045006,-0.008333333333333304,0.004959777300552748,0.02462586127976274,0.07840458627563218,-0.016115430178089807,-0.003376579718175954,0.02701816792065359,0.05338542778281785,23166440.061911773,0.8038360501922536,0.5658487779792368,-0.019230769230769273,-0.019230769230769273,-0.019230769230769273,0.0015690444389068192,-0.0032488431260348314,0.10850611626178916,-0.041095865156217104,51.79734620024125,61.7611580217129,49.15560916767189,88.05790108564536,0.0,59.56513872135102,False,True,True,True,True,True,False,False,5,2753,八方雲集,TWSE,178500.0
5243.TW,88.80000305175781,486,0.009259994707087937,0.030976706373533558,0.030976706373533558,-0.13710670673912206,0.21542383584042302,0.24026212261692548,0.004926110756172886,0.002760169320083161,-0.09924656140600774,87718684.47409058,0.7188064575026923,0.8484148179525235,-0.13710670673912206,-0.13710670673912206,-0.32566480786778873,0.0015158181137045479,0.0766789419532409,0.41580598453590084,-0.3053139914813572,66.51387213510255,55.12665862484921,61.06755126658625,51.7490952955368,0.0,59.5214113389626,False,True,True,False,True,True,False,False,4,5243,乙盛-KY,TWSE,88800.00305175781
2385.TW,105.5,486,0.019323671497584627,-0.018604651162790753,-0.014018691588784993,-0.004716981132075526,-0.09612087684817416,-0.19436858930887702,-0.0114780979152026,-0.0011834319526626835,-0.07176787079567448,279604347.0,0.6821073334875821,0.7491565492406235,-0.04524886877828049,-0.04524886877828049,-0.2411117449160931,0.022828344394780875,-0.012446364544759817,0.2660963396319631,-0.06334841628959276,54.68636911942099,51.38721351025332,62.84680337756333,79.61399276236429,0.0,59.47587454764777,False,True,True,True,True,True,False,False,5,2385,群光,TWSE,105500.0
6693.TWO,180.5,486,0.011204481792717047,0.011204481792717047,0.06804733727810652,-0.25845905643917866,0.698929541717296,2.254244524705323,0.027027027027026973,-0.04898445785046235,0.04903943326897098,218034952.1,1.0420298535628165,1.3429923885092745,-0.34562030066869354,-0.34562030066869354,-0.34562030066869354,-0.005807352526809584,0.15420035609116606,0.5884103388573118,-0.5051366816691228,65.34981905910736,78.76960193003619,60.325693606755124,7.720144752714113,0.0,59.47527141133896,False,True,True,False,True,False,False,False,3,6693,廣閎科,TPEx,180500.0
4977.TW,173.0,486,0.0,0.0028985507246377384,0.10543130990415328,-0.006908797651981047,-0.12111425974774181,0.6126343215590044,0.026525129436443917,0.1435563255628678,-0.02731762478836286,818581396.3032768,0.8210072219121957,1.3441735652075726,-0.06486486486486487,-0.06486486486486487,-0.35017694318835213,-0.02635782747603832,0.10773424245481363,0.7749356040269226,-0.3615951340771285,59.34861278648975,64.17370325693607,45.277442702050664,73.70325693606755,0.0,59.43154402895055,False,True,True,False,True,False,False,False,3,4977,眾達-KY,TWSE,173000.0
1304.TW,12.600000381469727,486,0.012048238915872256,0.012048238915872256,0.06779662523760033,-0.04901625943286869,-0.2133838705582759,0.23720212630774418,0.02148361106633323,0.004414231149178827,-0.04032106480041042,37688273.28063574,0.8430789527156276,0.9067610386288564,-0.17785922126833764,-0.17785922126833764,-0.30174347736563745,-0.004900917393527826,0.08413537838188989,0.37121768824239487,-0.27899559628933135,65.82629674306393,65.74185765983113,56.133896260554884,37.75633293124246,0.0,59.167370325693604,False,True,True,False,True,False,False,False,3,1304,台聚,TWSE,12600.000381469727
4746.TW,47.650001525878906,486,0.025834246355855406,0.035869598388671875,-0.06385068570867558,-0.029645193912300805,-0.07754203255080139,-0.25905359397351635,0.00379189907932731,-0.029398433831019144,-0.03858248734725511,32725878.226545144,0.6627556101441637,1.1881570418335712,-0.10056238783727844,-0.10056238783727844,-0.10056238783727844,0.0417969177830243,-0.05396895440457531,0.28622045710683225,-0.14586462440596015,63.64897466827503,48.61278648974668,63.50422195416164,63.691194209891435,0.0,59.10826296743063,False,True,True,False,True,True,False,False,4,4746,台耀,TWSE,47650.001525878906
8110.TW,43.099998474121094,486,0.008187098809850246,-0.00346824337292273,-0.0281848938671192,-0.2975791722860489,-0.1209307746579471,2.240364810438085,-0.01984198647380231,-0.04964755328829107,-0.10374189108618026,134954849.45754147,1.0386608977709137,0.4784050663389588,-0.2975791722860489,-0.2975791722860489,-0.31912580292720794,0.015233322276630046,0.07100816356156377,0.26277212271670686,-0.39332462065817386,52.55729794933656,78.28709288299156,71.36911942098915,13.027744270205066,0.0,59.04975874547648,False,True,True,False,True,True,False,False,4,8110,華東,TWSE,43099.998474121094
2308.TW,1685.0,486,0.005970149253731405,-0.042613636363636354,-0.034383954154727836,-0.148989898989899,0.12172906359345781,1.4512459631348484,-0.037005286469495635,-0.0565949703727896,-0.12230504431721234,16391879032.25,1.2116306476645164,0.68832759745138,-0.1879518072289157,-0.1879518072289157,-0.3278528026308729,0.014566137792413364,0.01527934550857183,0.47899077690190855,-0.2795180722891566,41.483715319662245,83.71531966224367,62.04463208685162,35.22316043425814,0.0,58.354342581423396,False,True,True,False,True,True,False,False,4,2308,台達電,TWSE,1685000.0
6224.TW,86.5,486,-0.028089887640449396,0.08668343791642386,0.19972263287977055,0.09493670886075956,1.1617458661672173,1.1304919077699238,0.05026711217785129,0.23155046864563267,0.23232994412488361,195185012.82517013,0.8111549923179244,4.6592748896874685,-0.028089887640449396,-0.028089887640449396,-0.08947368421052626,-0.07802054586039203,0.16807706325951735,0.6797874141564534,-0.4421296306516571,59.125452352231605,62.60554885404102,35.70566948130277,86.00723763570566,0.0,58.346803377563326,False,True,True,True,True,False,False,False,4,6224,聚鼎,TWSE,86500.0
2540.TW,49.75,486,0.006066718552720118,0.05514312598047422,0.03002072020379809,0.03052208168927173,0.17340961202166727,-0.052725720858925795,0.03689036851474192,0.036700984413035265,0.04197392683622847,30546074.94285202,0.6734261368618515,0.29015616818778084,-0.0843558067919914,-0.0843558067919914,-0.0843558067919914,-0.0014384614982294042,0.019846692974040847,0.31595490622937134,-0.19018403012759044,68.44993968636912,50.06031363088058,49.93365500603137,67.7925211097708,0.0,58.205367913148365,False,True,True,False,True,False,False,False,3,2540,愛山林,TWSE,49750.0
2603.TW,242.5,486,0.04978354978354971,0.014644351464435212,-0.014227642276422814,0.31081081081081074,0.3008612420295802,0.4133680552004406,0.02439539550110892,0.12816934170737393,0.18430674186081886,3222704454.475,0.5563187270085241,1.0929294465224537,-0.035785288270377746,-0.035785288270377746,-0.035785288270377746,0.05334046035265541,-0.1178312458800264,0.33653819773783705,-0.08946322067594437,69.06513872135102,31.845597104945718,61.65259348612787,82.99155609167673,0.0,58.1351025331725,False,True,True,True,True,True,False,False,5,2603,長榮,TWSE,242500.0
6834.TW,101.5,486,-0.03791469194312791,0.16399086642452088,0.0855614973262031,-0.19123505976095623,2.369087053246538,2.5818713340078605,0.06511360656554976,0.002155709169839426,0.27516843210098907,464125015.8724979,2.0354646693561262,1.1570810858844658,-0.23106060606060608,-0.23106060606060608,-0.23106060606060608,-0.059305066274678686,0.14930651724652183,0.608272468777056,-0.4500000115596887,56.13992762364294,93.00361881785284,38.40168878166465,24.96984318455971,0.0,58.08896260554886,True,True,True,False,True,False,False,False,4,6834,天二科技,TWSE,101500.0
8021.TW,450.0,486,0.027397260273972712,0.08827085852478844,0.10159118727050176,-0.18881888583842676,0.6859249119941846,4.719340182945501,0.0420284821118444,0.022933520767549842,0.04105023550913134,2930633115.825,0.6123745862778834,1.3779953300780676,-0.2128434801482879,-0.2128434801482879,-0.22232729063945877,0.0019994634563472724,0.1645308158833107,0.7316242444262068,-0.4857244070302148,81.55609167671894,41.133896260554884,67.49095295536792,28.950542822677928,0.0,58.02231604342581,False,True,True,False,True,True,False,False,4,8021,尖點,TWSE,450000.0
4736.TW,132.5,486,0.03515625,0.04330708661417315,0.04499956195201893,0.2212645385663652,0.2212645385663652,0.1651144589653497,0.05111422905373142,0.12703260774428338,0.17229557647536797,42805569.47333298,0.4280705876476242,1.0049068987712335,0.019230769230769162,0.019230769230769162,0.019230769230769162,0.023906359511995268,-0.02875528423676947,0.2312107586878207,-0.058419234061070635,77.291917973462,17.008443908323283,60.66344993968637,96.50180940892642,0.0,57.93124246079614,False,True,True,True,True,True,True,False,6,4736,泰博,TWSE,132500.0
3680.TWO,527.0,486,-0.01495327102803734,0.029296875,0.12606837606837606,0.0435643564356436,0.296364740712203,0.7213491021914269,0.03796346447387844,0.08781284940225342,0.07037912032729898,984247226.725,0.8463951310502856,1.7204896270797054,-0.06890459363957602,-0.06890459363957602,-0.13715985396098596,-0.04647036504513136,0.11154692392316153,0.6612073672780825,-0.3378136200716846,58.38359469240048,65.98311218335344,38.727382388419784,72.37635705669481,0.0,57.84831121833534,False,True,True,False,True,False,False,False,3,3680,家登,TPEx,527000.0
3665.TW,2010.0,486,0.041450777202072464,-0.042857142857142816,-0.10666666666666669,0.056048443266975445,0.09011456718845134,0.9128424540170932,-0.027693796105937807,-0.02453852134864276,-0.07194978566767518,5828056134.5,0.8968535543917837,0.8727145359599469,-0.15189873417721522,-0.15189873417721522,-0.3103356996872244,0.06811744386873914,-0.12534948108899183,0.7477247683648902,-0.2088607594936709,46.80940892641737,70.08443908323281,63.17249698431846,46.562123039807,0.0,57.84559710494572,False,True,True,False,True,True,False,False,4,3665,貿聯-KY,TWSE,2010000.0
1708.TW,51.099998474121094,486,0.03441289262615954,0.009881423222882546,0.005905496881222216,-0.032196984611814417,0.2370934142549892,0.681978647734198,0.019400502866557368,-0.014955609800939018,0.09972415115427591,144073364.0550541,0.6393962732251819,0.9934615625421173,-0.1717990625242476,-0.1717990625242476,-0.1717990625242476,0.03293651840585399,0.016637825085160353,0.27170385880256703,-0.25121555605085477,67.72014475271412,45.35585042219542,71.73703256936066,39.324487334137515,0.0,57.75572979493365,False,True,True,False,True,True,False,False,4,1708,東鹼,TWSE,51099.998474121094
2646.TW,20.25,486,-0.0024630166965359246,-0.02173916649052099,-0.04255317422047378,-0.07744877921871174,-0.051522265190423466,-0.18837677832542588,-0.019726490683904974,-0.03598206001145221,-0.02794167442392481,72644284.66040382,0.9506577032481878,0.6449056152577092,-0.07954545454545459,-0.07954545454545459,-0.07954545454545459,0.00817527685858252,-0.016736914480903198,0.09644470639310025,-0.08636361902410339,41.224366706875756,73.58262967430639,51.67068757539204,68.15440289505428,0.0,57.582931242460795,False,True,True,False,True,True,False,False,4,2646,星宇航空,TWSE,20250.0
4923.TWO,55.29999923706055,486,0.0036297780123057954,0.09722217386572174,0.03558048046610751,-0.07058824811662945,0.5822603155906074,0.786752758445117,0.03635681025479842,0.061420336026750455,0.1871092273814603,23157209.79097538,0.747111502756317,1.2408953062214712,-0.16842106410435265,-0.16842106410435265,-0.16842106410435265,-0.005265342104221082,0.059109896504983994,0.6080967706855738,-0.44586468459968276,70.02412545235222,57.05669481302774,52.55729794933655,41.133896260554884,0.0,57.43365500603136,False,True,True,False,True,False,False,False,3,4923,力士,TPEx,55299.99923706055
2363.TW,52.900001525878906,486,0.005703480236894265,0.055888286168394696,0.03725493187997864,-0.29655392322072105,0.09472888968533111,-0.028452855531784338,0.030084739576306196,-0.04872213261284042,-0.06484939486904062,237772720.5313112,0.8340397164650757,0.833575568038852,-0.29655392322072105,-0.29655392322072105,-0.29655392322072105,-0.003610252733100394,0.136106239620219,0.2938675665543336,-0.39047624099633493,68.89022919179735,64.6562123039807,61.29071170084439,13.148371531966225,0.0,57.35886610373944,False,True,True,False,True,False,False,False,3,2363,矽統,TWSE,52900.001525878906
3141.TWO,94.4000015258789,486,0.028970210402055496,-0.05231842053644531,0.334762717422729,0.2618929193871009,1.2193947945052153,0.8655148493250979,0.07423228906270274,0.22948095055647766,0.3771124396644516,542835431.1747558,0.9068319608970357,6.22359490936749,-0.07543260367423943,-0.07543260367423943,-0.07543260367423943,-0.054720468953626755,0.24746507762702868,0.688859926174079,-0.2800480740462933,60.68154402895054,70.56694813027744,41.80337756332931,69.8431845597105,2.9666951097955154,57.33517461276178,False,True,True,False,True,False,False,False,3,3141,晶宏,TPEx,94400.0015258789
9941.TW,80.69999694824219,486,0.004981243851591932,-0.002472244423539882,0.016102873798461204,0.07795247617500523,0.10541621559143821,-0.12081886491942173,0.00032311044273547473,0.03382899988322552,0.07423351991673433,109194203.2248764,0.6908111600838133,1.329119721948979,-0.023002440205542873,-0.023002440205542873,-0.023002440205542873,0.0009555254019766313,-0.00988128492654054,0.18840945232089915,-0.036817076101998025,55.4583835946924,52.5934861278649,46.930036188178526,87.21351025331725,0.0,57.230096501809406,False,True,True,True,True,True,False,False,5,9941,裕融,TWSE,80699.99694824219
2637.TW,102.0,486,0.014925373134328401,0.022044056923537614,0.07708556797259014,0.3403416825913155,0.545107328397993,0.8069899476690578,0.04092254554799735,0.16707030992566452,0.2831206267255466,780098162.342424,0.6240773986006579,2.5285736348069716,-0.004878048780487809,-0.004878048780487809,-0.004878048780487809,-0.004346018858819134,-0.036361659557848355,0.5172883796155312,-0.10588238286037066,70.04825090470446,43.184559710494575,38.033775633293125,91.6767189384801,0.0,57.229794933655,False,True,True,True,True,False,False,False,4,2637,慧洋-KY,TWSE,102000.0
5386.TWO,283.5,486,-0.08842443729903537,0.09038461538461529,0.22993492407809102,-0.20483937456260604,0.6422125688094398,5.694779558560407,0.053805408419292045,0.08000311907987845,0.024081558523592728,532301483.275,2.5235308156671814,1.731525132362868,-0.20483937456260604,-0.20483937456260604,-0.27858954146305703,-0.14590816831855813,0.2982147155989597,0.8228375956531654,-0.4038945517983896,51.20627261761158,94.69240048250904,35.15078407720144,30.639324487334136,0.0,57.153196622436674,True,False,True,False,True,False,False,False,3,5386,青雲,TPEx,283500.0
3035.TW,179.0,486,0.0,-0.005555555555555536,0.04069767441860472,-0.21834061135371174,0.20006244323690847,0.16147523405357478,0.015458800170188525,-0.03417266187050361,-0.02807918005216581,417739288.1,1.0084347251331074,0.4471572345047574,-0.21834061135371174,-0.21834061135371174,-0.23175965665236054,-0.01017441860465118,0.1134778782031753,0.4178960000939933,-0.3325892857142857,54.04704463208685,76.47768395657418,54.96984318455971,27.864897466827504,0.0,57.079613992762354,False,True,True,False,True,False,False,False,3,3035,智原,TWSE,179000.0
6667.TWO,238.5,486,-0.04980079681274896,0.09403669724770647,0.0854751271811991,-0.108411214953271,0.009379145719378368,-0.11318832524761546,0.029446801407620793,0.0014067572475879864,-0.03282353510649694,65089023.76551209,1.127791670557798,1.4999190754200458,-0.11992619926199266,-0.11992619926199266,-0.1554174617441514,-0.07116957860804873,0.12161219883228944,0.4697255280770016,-0.21586715867158668,51.45355850422195,81.0615199034982,34.5416164053076,57.78045838359469,0.0,57.056996381182145,False,True,True,False,True,False,False,False,3,6667,信紘科,TPEx,238500.0
6499.TWO,74.0,486,0.03786811827037684,0.03207814713601875,0.10447761194029859,0.022099425972376352,-0.20685961865458047,-0.21192759534082062,0.03808655619554524,0.10640418849768096,-0.014428411205479663,29233933.47975769,0.3966237532391369,1.3137361982877187,-0.04516129032258065,-0.04516129032258065,-0.22023183550929182,0.011748715285302191,0.09711113661617314,0.6297928598233941,-0.2377048966748554,78.49819059107358,13.268998793727382,70.12665862484921,79.73462002412546,0.0,57.02201447527141,False,True,True,True,True,True,False,False,5,6499,益安,TPEx,74000.0
6651.TWO,147.0,486,0.050000000000000044,-0.006756756756756799,0.053763440860215006,-0.04234527687296419,0.6351501390985417,1.0892174081065509,0.008749356664951247,0.057617363151267975,0.1359611549024251,30088764.875,0.5107222788899003,1.0146404133833917,-0.1301775147928994,-0.1301775147928994,-0.1301775147928994,0.03655913978494629,0.06787853315120307,0.44659421551757045,-0.3550295857988166,69.39384800965018,26.29674306393245,80.89867310012063,53.437876960192995,0.0,56.9475271411339,False,True,True,False,True,True,False,False,4,6651,全宇昕,TPEx,147000.0
2426.TW,96.0,486,-0.0010405668648165722,0.010526315789473717,0.28342240753082404,0.1280846265725093,1.6698757171906466,4.223669953745103,-0.003425727230668918,0.2659758050088836,0.3746450651719857,5538219052.606446,0.8575932974973068,3.7128031356484668,-0.10697674418604652,-0.10697674418604652,-0.10697674418604652,-0.07189616874752258,0.24072753200665428,0.9891572318561317,-0.40088380566544213,63.62484921592281,67.18938480096502,38.14837153196623,62.12303980699638,1.1697842635788414,56.93003479552852,False,True,True,False,True,False,False,False,3,2426,鼎元,TWSE,96000.0
1216.TW,75.5,486,-0.001322731165865343,-0.001322731165865343,-0.03452681654232315,0.03851808304021631,0.09044396430513935,0.0052748828983311125,-0.007297334668394662,0.0033354444531268346,0.03933632121235631,735011753.1421185,0.8013523079645508,0.5414341462535286,-0.03452681654232315,-0.03452681654232315,-0.03452681654232315,0.007308972969715444,-0.047366177555728584,0.1416277343795127,-0.05464225124284838,47.527141133896265,61.51990349819059,46.718938480096504,83.47406513872136,0.0,56.91495778045839,False,True,True,True,True,True,False,False,5,1216,統一,TWSE,75500.0
2885.TW,69.0,486,-0.010042998262424496,0.007299270072992803,0.11111113841257736,0.10755690439689025,0.6307734751339524,1.231844115847038,0.027091397415315077,0.06918933085128054,0.180951660882128,1341246687.6550865,0.7674121710511813,0.7064335166365894,-0.025423770821618952,-0.025423770821618952,-0.025423770821618952,-0.037820782865568836,0.07525883694694727,0.2599832508628147,-0.12027973817501181,55.25934861278648,58.74547647768396,38.516284680337755,86.73100120627262,0.0,56.84016887816646,False,True,True,True,True,False,False,False,4,2885,元大金,TWSE,69000.0
3694.TW,50.20000076293945,486,0.015166834953056041,0.004000015258789125,-0.0233463176520583,-0.11145449816560149,-0.09129553973733007,-0.4214581336662827,-0.0001991604718293294,-0.09123071407093442,-0.1252444368020087,27311164.937470056,0.8209722319962948,0.4031486167997247,-0.2331551903396274,-0.2331551903396274,-0.27480828994643236,0.021003414366070616,0.013805181736475526,0.21681140926047734,-0.25912404973536696,57.997587454764776,64.05307599517491,66.1761158021713,24.48733413751508,0.0,56.83232810615199,False,True,True,False,True,True,False,False,4,3694,海華,TWSE,50200.00076293945
5434.TW,530.0,486,0.005692599620493288,0.005692599620493288,0.0076045627376426506,0.07545926748431597,0.7052022638969933,0.9123484216582567,-0.0012249128427399558,0.007122697027506675,0.12455260314039984,284305404.75,0.8003230083916065,0.5050221273124799,-0.11073825503355705,-0.11073825503355705,-0.11073825503355705,0.0037914589360826256,-0.017548526423796007,0.3010189734187128,-0.20218120805369133,57.297949336550055,61.399276236429436,48.48009650180941,60.675512665862485,0.0,56.83051869722557,False,True,True,False,True,True,False,False,4,5434,崇越,TWSE,530000.0
2352.TW,29.0,486,0.0,0.01754385964912286,-0.008547008547008517,-0.016839499272249148,0.2679236421422577,-0.15372089243531717,0.013188926822434555,-0.01118825362544662,0.04531041422078763,122316591.41836604,0.8793443261883966,0.638573988009101,-0.15292672528964402,-0.15292672528964402,-0.15292672528964402,0.002136752136752129,-0.0029338421229254674,0.20260044230790628,-0.22741073233260212,55.72979493365501,68.75753920386008,49.98793727382388,46.20024125452352,0.0,56.77322074788902,False,True,True,False,True,True,False,False,4,2352,佳世達,TWSE,29000.0
1795.TW,180.0,486,0.016949152542372836,-0.008264462809917328,-0.052154453005454515,-0.022064091987892165,-0.14032607396567853,-0.04971781086319427,-0.01611178176799366,-0.02495584686929242,-0.07228007992482077,171843654.2538864,0.7370461022510227,0.675889712718952,-0.11775706414421472,-0.11775706414421472,-0.2201270435132363,0.029987765793736465,-0.04479975567615713,0.17400496592220766,-0.17422429762416614,52.659831121833534,56.45355850422196,60.765983112183356,58.6248492159228,0.0,56.7192400482509,False,True,True,False,True,True,False,False,4,1795,美時,TWSE,180000.0
2393.TW,63.20000076293945,486,0.02265374665311226,-0.021671791706659005,-0.04675719677415868,-0.01317687991058758,-0.018856490411236382,0.017753352381358445,-0.016265840716767066,0.0030924175391506825,-0.0031938722325449698,85049681.5118765,0.655253802661832,0.3880204672227086,-0.05389224737054299,-0.05389224737054299,-0.07602340127100804,0.03434304584665193,-0.04236490347062949,0.2142712080651086,-0.13802812394458686,51.16405307599517,46.92400482509047,62.75633293124247,76.7189384800965,0.0,56.62334137515079,False,True,True,False,True,True,False,False,4,2393,億光,TWSE,63200.00076293945
6174.TWO,43.900001525878906,486,0.03294121237362124,0.03172743391361865,-0.006787312938512202,-0.10341214751471806,0.9052491308676061,1.166753934636949,0.0009120222705956138,-0.06675391522202012,0.030312768252166222,34971840.94502983,0.6720877691024282,0.42269107082549745,-0.3031745789543031,-0.3031745789543031,-0.3031745789543031,0.03463804060824929,0.02768340289972715,0.47411166024902074,-0.39841267419239834,70.73582629674307,49.819059107358264,73.76357056694813,12.062726176115802,0.0,56.41676718938481,False,True,True,False,True,True,False,False,4,6174,安碁,TPEx,43900.001525878906
6579.TW,152.0,486,0.023569023569023573,0.06666666666666665,0.01333333333333342,-0.031847133757961776,0.34662236987818384,0.24927616022232835,0.026160337552742607,-0.033744768766223454,0.02654162176693764,43814052.525,0.5905006918489916,0.25816183738112275,-0.17166212534059944,-0.17166212534059944,-0.17166212534059944,0.020235690235690218,0.023949044585987345,0.3202949587813845,-0.22343324250681196,74.17370325693607,38.118214716525934,67.17732207478892,39.56574185765983,0.0,56.4167671893848,False,True,True,False,True,True,False,False,4,6579,研揚,TWSE,152000.0
2850.TW,158.5,486,0.006349206349206327,-0.0031446540880503138,-0.04518072289156627,0.1161971830985915,0.4246836348863605,0.4126099996076633,-0.008755472170106304,0.025115877977794465,0.12241412283349695,31424200.65,0.7439873777285491,0.45419215231665266,-0.05934718100890213,-0.05934718100890213,-0.05934718100890213,0.017644387072097895,-0.08391311725776343,0.17421338909284792,-0.0771513353115727,49.93365500603136,56.815440289505425,51.84559710494572,75.39203860072377,0.0,56.29493365500603,False,True,True,False,True,True,False,False,4,2850,新產,TWSE,158500.0
1305.TW,12.300000190734863,486,0.004081648223254186,-0.004048598315015806,0.04237288067101819,-0.06784822477188546,-0.25984364620008826,0.07805386539285508,0.00902380879623177,0.004643460072904615,-0.05886675729872837,24603641.099996567,0.8416956925699616,1.178862076583388,-0.16514351165741947,-0.16514351165741947,-0.3262163200496837,-0.006511571944500361,0.06498895559498001,0.3602722366395395,-0.266955276949681,56.556091676718935,65.37997587454765,52.44270205066344,42.46079613992762,0.0,56.06061519903498,False,True,True,False,True,False,False,False,3,1305,華夏,TWSE,12300.000190734863
2615.TW,120.5,486,0.09049773755656099,0.04329004329004338,0.06167400881057272,0.6050073557783229,0.664847940171551,0.5173551930984452,0.042387543252595306,0.2679299050710746,0.4077087873178493,4168845398.1,0.4231911042230339,1.7063892806410168,-0.04743083003952564,-0.04743083003952564,-0.04743083003952564,0.0750792353539178,-0.13999510978220156,0.6037671626368094,-0.12648221343873522,83.00361881785282,16.646562123039807,63.26296743063932,79.13148371531966,1.5751103366748431,56.00540836055072,False,True,True,True,True,True,False,False,5,2615,萬海,TWSE,120500.0
3149.TW,62.0,486,0.009771961876388735,0.04201680672268915,-0.06344406558698057,-0.38,0.34782608695652173,0.5979381757507751,-0.014073306027821086,-0.13087359435440193,-0.0705994531420241,307426167.9353186,0.799919704645966,0.5023492460180392,-0.38916256157635465,-0.38916256157635465,-0.40669856459330145,0.025632978273133877,0.06322260107968611,0.42496706077931573,-0.414778310089863,59.43305186972256,61.27864897466827,76.33896260554886,4.342581423401689,0.0,55.94963811821472,False,True,True,False,True,True,False,False,4,3149,正達,TWSE,62000.0
